"Código","Municipio","Total de personas","Relacion con el Jefe","Cantidad de Personas","Porcentaje de Poblacion"
903,"San Juan Olintepeque",35060,"Esposa(o) o pareja",5457,15.56
903,"San Juan Olintepeque",35060,"Hija(o) o hijastra(o)",16553,47.21
903,"San Juan Olintepeque",35060,"Nuera o yerno",776,2.21
903,"San Juan Olintepeque",35060,"Nieta o nieto",2338,6.67
903,"San Juan Olintepeque",35060,"Hermana o hermano",397,1.13
903,"San Juan Olintepeque",35060,"Madre o padre",315,0.9
903,"San Juan Olintepeque",35060,"Suegra o suegro",108,0.31
903,"San Juan Olintepeque",35060,"Cuñada o cuñado",118,0.34
903,"San Juan Olintepeque",35060,"Otra(o) pariente",850,2.42
903,"San Juan Olintepeque",35060,"No parientes",256,0.73
904,"San Carlos Sija",30224,"Jefe(a) de hogar",6638,21.96
904,"San Carlos Sija",30224,"Esposa(o) o pareja",4654,15.4
904,"San Carlos Sija",30224,"Hija(o) o hijastra(o)",13086,43.3
904,"San Carlos Sija",30224,"Nuera o yerno",1002,3.32
904,"San Carlos Sija",30224,"Nieta o nieto",3188,10.55
904,"San Carlos Sija",30224,"Hermana o hermano",257,0.85
904,"San Carlos Sija",30224,"Madre o padre",377,1.25
904,"San Carlos Sija",30224,"Suegra o suegro",106,0.35
904,"San Carlos Sija",30224,"Cuñada o cuñado",61,0.2
904,"San Carlos Sija",30224,"Otra(o) pariente",611,2.02
904,"San Carlos Sija",30224,"No parientes",244,0.81
905,"Sibilia",8407,"Jefe(a) de hogar",1910,22.72
905,"Sibilia",8407,"Esposa(o) o pareja",1375,16.36
905,"Sibilia",8407,"Hija(o) o hijastra(o)",3453,41.07
905,"Sibilia",8407,"Nuera o yerno",233,2.77
905,"Sibilia",8407,"Nieta o nieto",974,11.59
905,"Sibilia",8407,"Hermana o hermano",77,0.92
905,"Sibilia",8407,"Madre o padre",83,0.99
905,"Sibilia",8407,"Suegra o suegro",24,0.29
905,"Sibilia",8407,"Cuñada o cuñado",32,0.38
905,"Sibilia",8407,"Otra(o) pariente",163,1.94
905,"Sibilia",8407,"No parientes",83,0.99
906,"Cabricán",23033,"Jefe(a) de hogar",4385,19.04
906,"Cabricán",23033,"Esposa(o) o pareja",3167,13.75
906,"Cabricán",23033,"Hija(o) o hijastra(o)",11046,47.96
906,"Cabricán",23033,"Nuera o yerno",770,3.34
906,"Cabricán",23033,"Nieta o nieto",2582,11.21
906,"Cabricán",23033,"Hermana o hermano",137,0.59
906,"Cabricán",23033,"Madre o padre",293,1.27
906,"Cabricán",23033,"Suegra o suegro",82,0.36
906,"Cabricán",23033,"Cuñada o cuñado",47,0.2
906,"Cabricán",23033,"Otra(o) pariente",448,1.95
906,"Cabricán",23033,"No parientes",76,0.33
907,"Cajolá",14948,"Jefe(a) de hogar",2916,19.51
907,"Cajolá",14948,"Esposa(o) o pareja",1646,11.01
907,"Cajolá",14948,"Hija(o) o hijastra(o)",6655,44.52
907,"Cajolá",14948,"Nuera o yerno",652,4.36
907,"Cajolá",14948,"Nieta o nieto",2267,15.17
907,"Cajolá",14948,"Hermana o hermano",125,0.84
907,"Cajolá",14948,"Madre o padre",203,1.36
907,"Cajolá",14948,"Suegra o suegro",45,0.3
907,"Cajolá",14948,"Cuñada o cuñado",29,0.19
907,"Cajolá",14948,"Otra(o) pariente",363,2.43
907,"Cajolá",14948,"No parientes",47,0.31
908,"San Miguel Siguilá",7889,"Jefe(a) de hogar",1475,18.7
908,"San Miguel Siguilá",7889,"Esposa(o) o pareja",909,11.52
908,"San Miguel Siguilá",7889,"Hija(o) o hijastra(o)",3741,47.42
908,"San Miguel Siguilá",7889,"Nuera o yerno",344,4.36
908,"San Miguel Siguilá",7889,"Nieta o nieto",998,12.65
908,"San Miguel Siguilá",7889,"Hermana o hermano",58,0.74
908,"San Miguel Siguilá",7889,"Madre o padre",87,1.1
908,"San Miguel Siguilá",7889,"Suegra o suegro",38,0.48
908,"San Miguel Siguilá",7889,"Cuñada o cuñado",21,0.27
908,"San Miguel Siguilá",7889,"Otra(o) pariente",158,2
908,"San Miguel Siguilá",7889,"No parientes",60,0.76
909,"San Juan Ostuncalco",51828,"Jefe(a) de hogar",10074,19.44
909,"San Juan Ostuncalco",51828,"Esposa(o) o pareja",7073,13.65
909,"San Juan Ostuncalco",51828,"Hija(o) o hijastra(o)",24141,46.58
909,"San Juan Ostuncalco",51828,"Nuera o yerno",2094,4.04
909,"San Juan Ostuncalco",51828,"Nieta o nieto",5639,10.88
909,"San Juan Ostuncalco",51828,"Hermana o hermano",413,0.8
909,"San Juan Ostuncalco",51828,"Madre o padre",710,1.37
909,"San Juan Ostuncalco",51828,"Suegra o suegro",179,0.35
909,"San Juan Ostuncalco",51828,"Cuñada o cuñado",129,0.25
909,"San Juan Ostuncalco",51828,"Otra(o) pariente",1084,2.09
909,"San Juan Ostuncalco",51828,"No parientes",292,0.56
910,"San Mateo",7895,"Jefe(a) de hogar",1809,22.91
910,"San Mateo",7895,"Esposa(o) o pareja",1242,15.73
910,"San Mateo",7895,"Hija(o) o hijastra(o)",3675,46.55
910,"San Mateo",7895,"Nuera o yerno",157,1.99
910,"San Mateo",7895,"Nieta o nieto",523,6.62
910,"San Mateo",7895,"Hermana o hermano",86,1.09
910,"San Mateo",7895,"Madre o padre",67,0.85
910,"San Mateo",7895,"Suegra o suegro",38,0.48
910,"San Mateo",7895,"Cuñada o cuñado",29,0.37
910,"San Mateo",7895,"Otra(o) pariente",188,2.38
910,"San Mateo",7895,"No parientes",74,0.94
911,"Concepción Chiquirichapa",17342,"Jefe(a) de hogar",3549,20.46
911,"Concepción Chiquirichapa",17342,"Esposa(o) o pareja",2526,14.57
911,"Concepción Chiquirichapa",17342,"Hija(o) o hijastra(o)",7507,43.29
911,"Concepción Chiquirichapa",17342,"Nuera o yerno",703,4.05
911,"Concepción Chiquirichapa",17342,"Nieta o nieto",1967,11.34
911,"Concepción Chiquirichapa",17342,"Hermana o hermano",165,0.95
911,"Concepción Chiquirichapa",17342,"Madre o padre",393,2.27
911,"Concepción Chiquirichapa",17342,"Suegra o suegro",58,0.33
911,"Concepción Chiquirichapa",17342,"Cuñada o cuñado",44,0.25
911,"Concepción Chiquirichapa",17342,"Otra(o) pariente",369,2.13
911,"Concepción Chiquirichapa",17342,"No parientes",61,0.35
912,"San Martín Sacatepéquez",29373,"Jefe(a) de hogar",5898,20.08
912,"San Martín Sacatepéquez",29373,"Esposa(o) o pareja",4202,14.31
912,"San Martín Sacatepéquez",29373,"Hija(o) o hijastra(o)",14991,51.04
912,"San Martín Sacatepéquez",29373,"Nuera o yerno",721,2.45
912,"San Martín Sacatepéquez",29373,"Nieta o nieto",2279,7.76
912,"San Martín Sacatepéquez",29373,"Hermana o hermano",229,0.78
912,"San Martín Sacatepéquez",29373,"Madre o padre",275,0.94
912,"San Martín Sacatepéquez",29373,"Suegra o suegro",91,0.31
912,"San Martín Sacatepéquez",29373,"Cuñada o cuñado",62,0.21
912,"San Martín Sacatepéquez",29373,"Otra(o) pariente",489,1.66
912,"San Martín Sacatepéquez",29373,"No parientes",136,0.46
913,"Almolonga",15724,"Jefe(a) de hogar",3515,22.35
913,"Almolonga",15724,"Esposa(o) o pareja",2661,16.92
913,"Almolonga",15724,"Hija(o) o hijastra(o)",6712,42.69
913,"Almolonga",15724,"Nuera o yerno",705,4.48
913,"Almolonga",15724,"Nieta o nieto",1344,8.55
913,"Almolonga",15724,"Hermana o hermano",195,1.24
913,"Almolonga",15724,"Madre o padre",133,0.85
913,"Almolonga",15724,"Suegra o suegro",27,0.17
913,"Almolonga",15724,"Cuñada o cuñado",27,0.17
913,"Almolonga",15724,"Otra(o) pariente",288,1.83
913,"Almolonga",15724,"No parientes",117,0.74
914,"Cantel",42142,"Jefe(a) de hogar",9035,21.44
914,"Cantel",42142,"Esposa(o) o pareja",6762,16.05
914,"Cantel",42142,"Hija(o) o hijastra(o)",19441,46.13
914,"Cantel",42142,"Nuera o yerno",713,1.69
914,"Cantel",42142,"Nieta o nieto",2013,4.78
914,"Cantel",42142,"Hermana o hermano",365,0.87
914,"Cantel",42142,"Madre o padre",413,0.98
914,"Cantel",42142,"Suegra o suegro",163,0.39
914,"Cantel",42142,"Cuñada o cuñado",122,0.29
914,"Cantel",42142,"Otra(o) pariente",599,1.42
914,"Cantel",42142,"No parientes",146,0.35
915,"Huitán",13450,"Jefe(a) de hogar",2489,18.51
915,"Huitán",13450,"Esposa(o) o pareja",1697,12.62
915,"Huitán",13450,"Hija(o) o hijastra(o)",6417,47.71
915,"Huitán",13450,"Nuera o yerno",533,3.96
915,"Huitán",13450,"Nieta o nieto",1700,12.64
915,"Huitán",13450,"Hermana o hermano",94,0.7
915,"Huitán",13450,"Madre o padre",160,1.19
915,"Huitán",13450,"Suegra o suegro",43,0.32
915,"Huitán",13450,"Cuñada o cuñado",29,0.22
915,"Huitán",13450,"Otra(o) pariente",211,1.57
915,"Huitán",13450,"No parientes",72,0.54
916,"Zunil",14118,"Jefe(a) de hogar",3335,23.62
916,"Zunil",14118,"Esposa(o) o pareja",2361,16.72
916,"Zunil",14118,"Hija(o) o hijastra(o)",6555,46.43
916,"Zunil",14118,"Nuera o yerno",426,3.02
916,"Zunil",14118,"Nieta o nieto",796,5.64
916,"Zunil",14118,"Hermana o hermano",182,1.29
916,"Zunil",14118,"Madre o padre",140,0.99
916,"Zunil",14118,"Suegra o suegro",37,0.26
916,"Zunil",14118,"Cuñada o cuñado",28,0.2
916,"Zunil",14118,"Otra(o) pariente",211,1.49
916,"Zunil",14118,"No parientes",46,0.33
917,"Colomba Costa Cuca",47544,"Jefe(a) de hogar",10103,21.25
917,"Colomba Costa Cuca",47544,"Esposa(o) o pareja",7444,15.66
917,"Colomba Costa Cuca",47544,"Hija(o) o hijastra(o)",22182,46.66
917,"Colomba Costa Cuca",47544,"Nuera o yerno",1037,2.18
917,"Colomba Costa Cuca",47544,"Nieta o nieto",4449,9.36
917,"Colomba Costa Cuca",47544,"Hermana o hermano",366,0.77
917,"Colomba Costa Cuca",47544,"Madre o padre",412,0.87
917,"Colomba Costa Cuca",47544,"Suegra o suegro",212,0.45
917,"Colomba Costa Cuca",47544,"Cuñada o cuñado",135,0.28
917,"Colomba Costa Cuca",47544,"Otra(o) pariente",910,1.91
917,"Colomba Costa Cuca",47544,"No parientes",294,0.62
918,"San Francisco la Unión",7939,"Jefe(a) de hogar",1616,20.36
918,"San Francisco la Unión",7939,"Esposa(o) o pareja",947,11.93
918,"San Francisco la Unión",7939,"Hija(o) o hijastra(o)",3611,45.48
918,"San Francisco la Unión",7939,"Nuera o yerno",321,4.04
918,"San Francisco la Unión",7939,"Nieta o nieto",945,11.9
918,"San Francisco la Unión",7939,"Hermana o hermano",115,1.45
918,"San Francisco la Unión",7939,"Madre o padre",121,1.52
918,"San Francisco la Unión",7939,"Suegra o suegro",17,0.21
918,"San Francisco la Unión",7939,"Cuñada o cuñado",28,0.35
918,"San Francisco la Unión",7939,"Otra(o) pariente",186,2.34
918,"San Francisco la Unión",7939,"No parientes",32,0.4
919,"El Palmar",29132,"Jefe(a) de hogar",6103,20.95
919,"El Palmar",29132,"Esposa(o) o pareja",4228,14.51
919,"El Palmar",29132,"Hija(o) o hijastra(o)",14177,48.66
919,"El Palmar",29132,"Nuera o yerno",647,2.22
919,"El Palmar",29132,"Nieta o nieto",2580,8.86
919,"El Palmar",29132,"Hermana o hermano",257,0.88
919,"El Palmar",29132,"Madre o padre",250,0.86
919,"El Palmar",29132,"Suegra o suegro",88,0.3
919,"El Palmar",29132,"Cuñada o cuñado",66,0.23
919,"El Palmar",29132,"Otra(o) pariente",569,1.95
919,"El Palmar",29132,"No parientes",167,0.57
920,"Coatepeque",105415,"Jefe(a) de hogar",23422,22.22
920,"Coatepeque",105415,"Esposa(o) o pareja",16090,15.26
920,"Coatepeque",105415,"Hija(o) o hijastra(o)",46435,44.05
920,"Coatepeque",105415,"Nuera o yerno",2419,2.29
920,"Coatepeque",105415,"Nieta o nieto",9458,8.97
920,"Coatepeque",105415,"Hermana o hermano",1277,1.21
920,"Coatepeque",105415,"Madre o padre",1060,1.01
920,"Coatepeque",105415,"Suegra o suegro",498,0.47
920,"Coatepeque",105415,"Cuñada o cuñado",420,0.4
920,"Coatepeque",105415,"Otra(o) pariente",3230,3.06
920,"Coatepeque",105415,"No parientes",1005,0.95
921,"Génova",37497,"Jefe(a) de hogar",7996,21.32
921,"Génova",37497,"Esposa(o) o pareja",5486,14.63
921,"Génova",37497,"Hija(o) o hijastra(o)",17824,47.53
921,"Génova",37497,"Nuera o yerno",866,2.31
921,"Génova",37497,"Nieta o nieto",3543,9.45
921,"Génova",37497,"Hermana o hermano",246,0.66
921,"Génova",37497,"Madre o padre",298,0.79
921,"Génova",37497,"Suegra o suegro",124,0.33
921,"Génova",37497,"Cuñada o cuñado",100,0.27
921,"Génova",37497,"Otra(o) pariente",793,2.11
921,"Génova",37497,"No parientes",221,0.59
922,"Flores Costa Cuca",21630,"Jefe(a) de hogar",4760,22.01
922,"Flores Costa Cuca",21630,"Esposa(o) o pareja",3412,15.77
922,"Flores Costa Cuca",21630,"Hija(o) o hijastra(o)",9791,45.27
922,"Flores Costa Cuca",21630,"Nuera o yerno",491,2.27
922,"Flores Costa Cuca",21630,"Nieta o nieto",1997,9.23
922,"Flores Costa Cuca",21630,"Hermana o hermano",173,0.8
922,"Flores Costa Cuca",21630,"Madre o padre",203,0.94
922,"Flores Costa Cuca",21630,"Suegra o suegro",100,0.46
922,"Flores Costa Cuca",21630,"Cuñada o cuñado",53,0.25
922,"Flores Costa Cuca",21630,"Otra(o) pariente",498,2.3
922,"Flores Costa Cuca",21630,"No parientes",152,0.7
923,"La Esperanza",22166,"Jefe(a) de hogar",5196,23.44
923,"La Esperanza",22166,"Esposa(o) o pareja",3508,15.83
923,"La Esperanza",22166,"Hija(o) o hijastra(o)",9982,45.03
923,"La Esperanza",22166,"Nuera o yerno",427,1.93
923,"La Esperanza",22166,"Nieta o nieto",1468,6.62
923,"La Esperanza",22166,"Hermana o hermano",314,1.42
923,"La Esperanza",22166,"Madre o padre",235,1.06
923,"La Esperanza",22166,"Suegra o suegro",77,0.35
923,"La Esperanza",22166,"Cuñada o cuñado",117,0.53
923,"La Esperanza",22166,"Otra(o) pariente",488,2.2
923,"La Esperanza",22166,"No parientes",237,1.07
924,"Palestina de los Altos",16205,"Jefe(a) de hogar",3356,20.71
924,"Palestina de los Altos",16205,"Esposa(o) o pareja",2359,14.56
924,"Palestina de los Altos",16205,"Hija(o) o hijastra(o)",7229,44.61
924,"Palestina de los Altos",16205,"Nuera o yerno",688,4.25
924,"Palestina de los Altos",16205,"Nieta o nieto",1874,11.56
924,"Palestina de los Altos",16205,"Hermana o hermano",94,0.58
924,"Palestina de los Altos",16205,"Madre o padre",160,0.99
924,"Palestina de los Altos",16205,"Suegra o suegro",61,0.38
924,"Palestina de los Altos",16205,"Cuñada o cuñado",28,0.17
924,"Palestina de los Altos",16205,"Otra(o) pariente",303,1.87
924,"Palestina de los Altos",16205,"No parientes",53,0.33
1001,"Mazatenango",77431,"Jefe(a) de hogar",18322,23.66
1001,"Mazatenango",77431,"Esposa(o) o pareja",11771,15.2
1001,"Mazatenango",77431,"Hija(o) o hijastra(o)",33656,43.47
1001,"Mazatenango",77431,"Nuera o yerno",1555,2.01
1001,"Mazatenango",77431,"Nieta o nieto",5916,7.64
1001,"Mazatenango",77431,"Hermana o hermano",1062,1.37
1001,"Mazatenango",77431,"Madre o padre",957,1.24
1001,"Mazatenango",77431,"Suegra o suegro",404,0.52
1001,"Mazatenango",77431,"Cuñada o cuñado",300,0.39
1001,"Mazatenango",77431,"Otra(o) pariente",2160,2.79
1001,"Mazatenango",77431,"No parientes",658,0.85
1002,"Cuyotenango",33436,"Jefe(a) de hogar",7749,23.18
1002,"Cuyotenango",33436,"Esposa(o) o pareja",5517,16.5
1002,"Cuyotenango",33436,"Hija(o) o hijastra(o)",15771,47.17
1002,"Cuyotenango",33436,"Nuera o yerno",564,1.69
1002,"Cuyotenango",33436,"Nieta o nieto",2169,6.49
1002,"Cuyotenango",33436,"Hermana o hermano",258,0.77
1002,"Cuyotenango",33436,"Madre o padre",326,0.97
1002,"Cuyotenango",33436,"Suegra o suegro",165,0.49
1002,"Cuyotenango",33436,"Cuñada o cuñado",114,0.34
1002,"Cuyotenango",33436,"Otra(o) pariente",604,1.81
1002,"Cuyotenango",33436,"No parientes",186,0.56
1003,"San Francisco Zapotitlán",22533,"Jefe(a) de hogar",5311,23.57
1003,"San Francisco Zapotitlán",22533,"Esposa(o) o pareja",3794,16.84
1003,"San Francisco Zapotitlán",22533,"Hija(o) o hijastra(o)",10258,45.52
1003,"San Francisco Zapotitlán",22533,"Nuera o yerno",372,1.65
1003,"San Francisco Zapotitlán",22533,"Nieta o nieto",1643,7.29
1003,"San Francisco Zapotitlán",22533,"Hermana o hermano",216,0.96
1003,"San Francisco Zapotitlán",22533,"Madre o padre",223,0.99
1003,"San Francisco Zapotitlán",22533,"Suegra o suegro",107,0.47
1003,"San Francisco Zapotitlán",22533,"Cuñada o cuñado",82,0.36
1003,"San Francisco Zapotitlán",22533,"Otra(o) pariente",423,1.88
1003,"San Francisco Zapotitlán",22533,"No parientes",104,0.46
1004,"San Bernardino",15849,"Jefe(a) de hogar",3578,22.58
1004,"San Bernardino",15849,"Esposa(o) o pareja",2479,15.64
1004,"San Bernardino",15849,"Hija(o) o hijastra(o)",7729,48.77
1004,"San Bernardino",15849,"Nuera o yerno",313,1.97
1004,"San Bernardino",15849,"Nieta o nieto",1013,6.39
1004,"San Bernardino",15849,"Hermana o hermano",134,0.85
1004,"San Bernardino",15849,"Madre o padre",172,1.09
1004,"San Bernardino",15849,"Suegra o suegro",66,0.42
1004,"San Bernardino",15849,"Cuñada o cuñado",40,0.25
1004,"San Bernardino",15849,"Otra(o) pariente",248,1.56
1004,"San Bernardino",15849,"No parientes",76,0.48
1005,"San José el Ídolo",10212,"Jefe(a) de hogar",2362,23.13
1005,"San José el Ídolo",10212,"Esposa(o) o pareja",1680,16.45
1005,"San José el Ídolo",10212,"Hija(o) o hijastra(o)",4919,48.17
1005,"San José el Ídolo",10212,"Nuera o yerno",137,1.34
1005,"San José el Ídolo",10212,"Nieta o nieto",632,6.19
1005,"San José el Ídolo",10212,"Hermana o hermano",83,0.81
1005,"San José el Ídolo",10212,"Madre o padre",70,0.69
1005,"San José el Ídolo",10212,"Suegra o suegro",40,0.39
1005,"San José el Ídolo",10212,"Cuñada o cuñado",25,0.24
1005,"San José el Ídolo",10212,"Otra(o) pariente",195,1.91
1005,"San José el Ídolo",10212,"No parientes",68,0.67
1006,"Santo Domingo Suchitepéquez",42291,"Jefe(a) de hogar",9603,22.71
1006,"Santo Domingo Suchitepéquez",42291,"Esposa(o) o pareja",6593,15.59
1006,"Santo Domingo Suchitepéquez",42291,"Hija(o) o hijastra(o)",20241,47.86
1006,"Santo Domingo Suchitepéquez",42291,"Nuera o yerno",757,1.79
1006,"Santo Domingo Suchitepéquez",42291,"Nieta o nieto",3025,7.15
1006,"Santo Domingo Suchitepéquez",42291,"Hermana o hermano",377,0.89
1006,"Santo Domingo Suchitepéquez",42291,"Madre o padre",334,0.79
1006,"Santo Domingo Suchitepéquez",42291,"Suegra o suegro",116,0.27
1006,"Santo Domingo Suchitepéquez",42291,"Cuñada o cuñado",107,0.25
1006,"Santo Domingo Suchitepéquez",42291,"Otra(o) pariente",895,2.12
1006,"Santo Domingo Suchitepéquez",42291,"No parientes",243,0.57
1007,"San Lorenzo",13282,"Jefe(a) de hogar",3066,23.08
1007,"San Lorenzo",13282,"Esposa(o) o pareja",2247,16.92
1007,"San Lorenzo",13282,"Hija(o) o hijastra(o)",6411,48.27
1007,"San Lorenzo",13282,"Nuera o yerno",260,1.96
1007,"San Lorenzo",13282,"Nieta o nieto",827,6.23
1007,"San Lorenzo",13282,"Hermana o hermano",77,0.58
1007,"San Lorenzo",13282,"Madre o padre",97,0.73
1007,"San Lorenzo",13282,"Suegra o suegro",23,0.17
1007,"San Lorenzo",13282,"Cuñada o cuñado",23,0.17
1007,"San Lorenzo",13282,"Otra(o) pariente",180,1.36
1007,"San Lorenzo",13282,"No parientes",71,0.53
1008,"Samayac",24790,"Jefe(a) de hogar",5807,23.42
1008,"Samayac",24790,"Esposa(o) o pareja",4027,16.24
1008,"Samayac",24790,"Hija(o) o hijastra(o)",11305,45.6
1008,"Samayac",24790,"Nuera o yerno",621,2.51
1008,"Samayac",24790,"Nieta o nieto",1770,7.14
1008,"Samayac",24790,"Hermana o hermano",206,0.83
1008,"Samayac",24790,"Madre o padre",221,0.89
1008,"Samayac",24790,"Suegra o suegro",81,0.33
1008,"Samayac",24790,"Cuñada o cuñado",65,0.26
1008,"Samayac",24790,"Otra(o) pariente",535,2.16
1008,"Samayac",24790,"No parientes",151,0.61
1009,"San Pablo Jocopilas",20433,"Jefe(a) de hogar",4800,23.49
1009,"San Pablo Jocopilas",20433,"Esposa(o) o pareja",3284,16.07
1009,"San Pablo Jocopilas",20433,"Hija(o) o hijastra(o)",9203,45.04
1009,"San Pablo Jocopilas",20433,"Nuera o yerno",557,2.73
1009,"San Pablo Jocopilas",20433,"Nieta o nieto",1510,7.39
1009,"San Pablo Jocopilas",20433,"Hermana o hermano",203,0.99
1009,"San Pablo Jocopilas",20433,"Madre o padre",222,1.09
1009,"San Pablo Jocopilas",20433,"Suegra o suegro",93,0.46
1009,"San Pablo Jocopilas",20433,"Cuñada o cuñado",71,0.35
1009,"San Pablo Jocopilas",20433,"Otra(o) pariente",412,2.02
1009,"San Pablo Jocopilas",20433,"No parientes",77,0.38
1010,"San Antonio Suchitepéquez",59184,"Jefe(a) de hogar",12285,20.76
1010,"San Antonio Suchitepéquez",59184,"Esposa(o) o pareja",8908,15.05
1010,"San Antonio Suchitepéquez",59184,"Hija(o) o hijastra(o)",29764,50.29
1010,"San Antonio Suchitepéquez",59184,"Nuera o yerno",1214,2.05
1010,"San Antonio Suchitepéquez",59184,"Nieta o nieto",3943,6.66
1010,"San Antonio Suchitepéquez",59184,"Hermana o hermano",542,0.92
1010,"San Antonio Suchitepéquez",59184,"Madre o padre",538,0.91
1010,"San Antonio Suchitepéquez",59184,"Suegra o suegro",238,0.4
1010,"San Antonio Suchitepéquez",59184,"Cuñada o cuñado",182,0.31
1010,"San Antonio Suchitepéquez",59184,"Otra(o) pariente",1211,2.05
1010,"San Antonio Suchitepéquez",59184,"No parientes",337,0.57
1011,"San Miguel Panán",10320,"Jefe(a) de hogar",2135,20.69
1011,"San Miguel Panán",10320,"Esposa(o) o pareja",1564,15.16
1011,"San Miguel Panán",10320,"Hija(o) o hijastra(o)",5565,53.92
1011,"San Miguel Panán",10320,"Nuera o yerno",168,1.63
1011,"San Miguel Panán",10320,"Nieta o nieto",565,5.47
1011,"San Miguel Panán",10320,"Hermana o hermano",80,0.78
1011,"San Miguel Panán",10320,"Madre o padre",63,0.61
1011,"San Miguel Panán",10320,"Suegra o suegro",34,0.33
1011,"San Miguel Panán",10320,"Cuñada o cuñado",28,0.27
1011,"San Miguel Panán",10320,"Otra(o) pariente",89,0.86
1011,"San Miguel Panán",10320,"No parientes",29,0.28
1012,"San Gabriel",7383,"Jefe(a) de hogar",1714,23.22
1012,"San Gabriel",7383,"Esposa(o) o pareja",1169,15.83
1012,"San Gabriel",7383,"Hija(o) o hijastra(o)",3339,45.23
1012,"San Gabriel",7383,"Nuera o yerno",162,2.19
1012,"San Gabriel",7383,"Nieta o nieto",526,7.12
1012,"San Gabriel",7383,"Hermana o hermano",56,0.76
1012,"San Gabriel",7383,"Madre o padre",80,1.08
1012,"San Gabriel",7383,"Suegra o suegro",34,0.46
1012,"San Gabriel",7383,"Cuñada o cuñado",33,0.45
