"Código","Municipio","Total de viviendas particulares","Material Predominante de la Pared","Cantidad de Viviendas","Porcentaje de Viviendas Particulares"
1905,"Teculután",5620,"Concreto",218,3.88
1905,"Teculután",5620,"Adobe",173,3.08
1905,"Teculután",5620,"Madera",76,1.35
1905,"Teculután",5620,"Lamina metálica",65,1.16
1905,"Teculután",5620,"Bajareque",486,8.65
1905,"Teculután",5620,"Lepa, palo o caña",49,0.87
1905,"Teculután",5620,"Material de desecho",3,0.05
1905,"Teculután",5620,"Otro",4,0.07
1905,"Teculután",5620,"No especificado",3,0.05
1906,"Usumatlán",3984,"Ladrillo",28,0.7
1906,"Usumatlán",3984,"Block",2934,73.64
1906,"Usumatlán",3984,"Concreto",17,0.43
1906,"Usumatlán",3984,"Adobe",84,2.11
1906,"Usumatlán",3984,"Madera",524,13.15
1906,"Usumatlán",3984,"Lamina metálica",30,0.75
1906,"Usumatlán",3984,"Bajareque",312,7.83
1906,"Usumatlán",3984,"Lepa, palo o caña",41,1.03
1906,"Usumatlán",3984,"Material de desecho",6,0.15
1906,"Usumatlán",3984,"Otro",8,0.2
1906,"Usumatlán",3984,"No especificado",0,0
1907,"Cabañas",4237,"Ladrillo",22,0.52
1907,"Cabañas",4237,"Block",2625,61.95
1907,"Cabañas",4237,"Concreto",22,0.52
1907,"Cabañas",4237,"Adobe",235,5.55
1907,"Cabañas",4237,"Madera",26,0.61
1907,"Cabañas",4237,"Lamina metálica",47,1.11
1907,"Cabañas",4237,"Bajareque",1099,25.94
1907,"Cabañas",4237,"Lepa, palo o caña",96,2.27
1907,"Cabañas",4237,"Material de desecho",1,0.02
1907,"Cabañas",4237,"Otro",60,1.42
1907,"Cabañas",4237,"No especificado",4,0.09
1908,"San Diego",2353,"Ladrillo",5,0.21
1908,"San Diego",2353,"Block",942,40.03
1908,"San Diego",2353,"Concreto",10,0.42
1908,"San Diego",2353,"Adobe",1264,53.72
1908,"San Diego",2353,"Madera",12,0.51
1908,"San Diego",2353,"Lamina metálica",9,0.38
1908,"San Diego",2353,"Bajareque",102,4.33
1908,"San Diego",2353,"Lepa, palo o caña",5,0.21
1908,"San Diego",2353,"Material de desecho",0,0
1908,"San Diego",2353,"Otro",1,0.04
1908,"San Diego",2353,"No especificado",3,0.13
1909,"La Unión",8112,"Ladrillo",17,0.21
1909,"La Unión",8112,"Block",2060,25.39
1909,"La Unión",8112,"Concreto",131,1.61
1909,"La Unión",8112,"Adobe",4289,52.87
1909,"La Unión",8112,"Madera",284,3.5
1909,"La Unión",8112,"Lamina metálica",101,1.25
1909,"La Unión",8112,"Bajareque",1080,13.31
1909,"La Unión",8112,"Lepa, palo o caña",111,1.37
1909,"La Unión",8112,"Material de desecho",2,0.02
1909,"La Unión",8112,"Otro",30,0.37
1909,"La Unión",8112,"No especificado",7,0.09
1910,"Huité",3538,"Ladrillo",10,0.28
1910,"Huité",3538,"Block",1562,44.15
1910,"Huité",3538,"Concreto",15,0.42
1910,"Huité",3538,"Adobe",125,3.53
1910,"Huité",3538,"Madera",70,1.98
1910,"Huité",3538,"Lamina metálica",21,0.59
1910,"Huité",3538,"Bajareque",1720,48.62
1910,"Huité",3538,"Lepa, palo o caña",8,0.23
1910,"Huité",3538,"Material de desecho",4,0.11
1910,"Huité",3538,"Otro",1,0.03
1910,"Huité",3538,"No especificado",2,0.06
1911,"San Jorge",3455,"Ladrillo",7,0.2
1911,"San Jorge",3455,"Block",1893,54.79
1911,"San Jorge",3455,"Concreto",12,0.35
1911,"San Jorge",3455,"Adobe",639,18.49
1911,"San Jorge",3455,"Madera",10,0.29
1911,"San Jorge",3455,"Lamina metálica",41,1.19
1911,"San Jorge",3455,"Bajareque",827,23.94
1911,"San Jorge",3455,"Lepa, palo o caña",8,0.23
1911,"San Jorge",3455,"Material de desecho",10,0.29
1911,"San Jorge",3455,"Otro",8,0.23
1911,"San Jorge",3455,"No especificado",0,0
2001,"Chiquimula",28676,"Ladrillo",238,0.83
2001,"Chiquimula",28676,"Block",16964,59.16
2001,"Chiquimula",28676,"Concreto",356,1.24
2001,"Chiquimula",28676,"Adobe",6906,24.08
2001,"Chiquimula",28676,"Madera",93,0.32
2001,"Chiquimula",28676,"Lamina metálica",327,1.14
2001,"Chiquimula",28676,"Bajareque",3523,12.29
2001,"Chiquimula",28676,"Lepa, palo o caña",110,0.38
2001,"Chiquimula",28676,"Material de desecho",25,0.09
2001,"Chiquimula",28676,"Otro",100,0.35
2001,"Chiquimula",28676,"No especificado",34,0.12
2002,"San José la Arada",2867,"Ladrillo",12,0.42
2002,"San José la Arada",2867,"Block",1606,56.02
2002,"San José la Arada",2867,"Concreto",10,0.35
2002,"San José la Arada",2867,"Adobe",472,16.46
2002,"San José la Arada",2867,"Madera",26,0.91
2002,"San José la Arada",2867,"Lamina metálica",23,0.8
2002,"San José la Arada",2867,"Bajareque",697,24.31
2002,"San José la Arada",2867,"Lepa, palo o caña",9,0.31
2002,"San José la Arada",2867,"Material de desecho",5,0.17
2002,"San José la Arada",2867,"Otro",7,0.24
2002,"San José la Arada",2867,"No especificado",0,0
2003,"San Juan Ermita",4351,"Ladrillo",7,0.16
2003,"San Juan Ermita",4351,"Block",1185,27.24
2003,"San Juan Ermita",4351,"Concreto",11,0.25
2003,"San Juan Ermita",4351,"Adobe",1390,31.95
2003,"San Juan Ermita",4351,"Madera",13,0.3
2003,"San Juan Ermita",4351,"Lamina metálica",29,0.67
2003,"San Juan Ermita",4351,"Bajareque",1633,37.53
2003,"San Juan Ermita",4351,"Lepa, palo o caña",42,0.97
2003,"San Juan Ermita",4351,"Material de desecho",1,0.02
2003,"San Juan Ermita",4351,"Otro",11,0.25
2003,"San Juan Ermita",4351,"No especificado",29,0.67
2004,"Jocotán",13722,"Ladrillo",31,0.23
2004,"Jocotán",13722,"Block",2518,18.35
2004,"Jocotán",13722,"Concreto",114,0.83
2004,"Jocotán",13722,"Adobe",4774,34.79
2004,"Jocotán",13722,"Madera",189,1.38
2004,"Jocotán",13722,"Lamina metálica",159,1.16
2004,"Jocotán",13722,"Bajareque",4075,29.7
2004,"Jocotán",13722,"Lepa, palo o caña",781,5.69
2004,"Jocotán",13722,"Material de desecho",55,0.4
2004,"Jocotán",13722,"Otro",1005,7.32
2004,"Jocotán",13722,"No especificado",21,0.15
2005,"Camotán",11984,"Ladrillo",21,0.18
2005,"Camotán",11984,"Block",2271,18.95
2005,"Camotán",11984,"Concreto",103,0.86
2005,"Camotán",11984,"Adobe",2078,17.34
2005,"Camotán",11984,"Madera",90,0.75
2005,"Camotán",11984,"Lamina metálica",78,0.65
2005,"Camotán",11984,"Bajareque",6760,56.41
2005,"Camotán",11984,"Lepa, palo o caña",298,2.49
2005,"Camotán",11984,"Material de desecho",20,0.17
2005,"Camotán",11984,"Otro",246,2.05
2005,"Camotán",11984,"No especificado",19,0.16
2006,"Olopa",6349,"Ladrillo",13,0.2
2006,"Olopa",6349,"Block",1246,19.63
2006,"Olopa",6349,"Concreto",37,0.58
2006,"Olopa",6349,"Adobe",2737,43.11
2006,"Olopa",6349,"Madera",63,0.99
2006,"Olopa",6349,"Lamina metálica",63,0.99
2006,"Olopa",6349,"Bajareque",1995,31.42
2006,"Olopa",6349,"Lepa, palo o caña",154,2.43
2006,"Olopa",6349,"Material de desecho",13,0.2
2006,"Olopa",6349,"Otro",24,0.38
2006,"Olopa",6349,"No especificado",4,0.06
2007,"Esquipulas",15478,"Ladrillo",221,1.43
2007,"Esquipulas",15478,"Block",8395,54.24
2007,"Esquipulas",15478,"Concreto",342,2.21
2007,"Esquipulas",15478,"Adobe",5444,35.17
2007,"Esquipulas",15478,"Madera",168,1.09
2007,"Esquipulas",15478,"Lamina metálica",304,1.96
2007,"Esquipulas",15478,"Bajareque",374,2.42
2007,"Esquipulas",15478,"Lepa, palo o caña",155,1
2007,"Esquipulas",15478,"Material de desecho",21,0.14
2007,"Esquipulas",15478,"Otro",19,0.12
2007,"Esquipulas",15478,"No especificado",35,0.23
2008,"Concepción las Minas",4869,"Ladrillo",33,0.68
2008,"Concepción las Minas",4869,"Block",2656,54.55
2008,"Concepción las Minas",4869,"Concreto",50,1.03
2008,"Concepción las Minas",4869,"Adobe",2070,42.51
2008,"Concepción las Minas",4869,"Madera",25,0.51
2008,"Concepción las Minas",4869,"Lamina metálica",23,0.47
2008,"Concepción las Minas",4869,"Bajareque",6,0.12
2008,"Concepción las Minas",4869,"Lepa, palo o caña",1,0.02
2008,"Concepción las Minas",4869,"Material de desecho",1,0.02
2008,"Concepción las Minas",4869,"Otro",2,0.04
2008,"Concepción las Minas",4869,"No especificado",2,0.04
2009,"Quezaltepeque",8716,"Ladrillo",26,0.3
2009,"Quezaltepeque",8716,"Block",3445,39.53
2009,"Quezaltepeque",8716,"Concreto",41,0.47
2009,"Quezaltepeque",8716,"Adobe",4387,50.33
2009,"Quezaltepeque",8716,"Madera",56,0.64
2009,"Quezaltepeque",8716,"Lamina metálica",56,0.64
2009,"Quezaltepeque",8716,"Bajareque",648,7.43
2009,"Quezaltepeque",8716,"Lepa, palo o caña",20,0.23
2009,"Quezaltepeque",8716,"Material de desecho",4,0.05
2009,"Quezaltepeque",8716,"Otro",31,0.36
2009,"Quezaltepeque",8716,"No especificado",2,0.02
2010,"San Jacinto",3302,"Ladrillo",2,0.06
2010,"San Jacinto",3302,"Block",1278,38.7
2010,"San Jacinto",3302,"Concreto",23,0.7
2010,"San Jacinto",3302,"Adobe",840,25.44
2010,"San Jacinto",3302,"Madera",11,0.33
2010,"San Jacinto",3302,"Lamina metálica",26,0.79
2010,"San Jacinto",3302,"Bajareque",1082,32.77
2010,"San Jacinto",3302,"Lepa, palo o caña",17,0.51
2010,"San Jacinto",3302,"Material de desecho",16,0.48
2010,"San Jacinto",3302,"Otro",5,0.15
2010,"San Jacinto",3302,"No especificado",2,0.06
2011,"Ipala",7719,"Ladrillo",44,0.57
2011,"Ipala",7719,"Block",5059,65.54
2011,"Ipala",7719,"Concreto",39,0.51
2011,"Ipala",7719,"Adobe",2087,27.04
2011,"Ipala",7719,"Madera",23,0.3
2011,"Ipala",7719,"Lamina metálica",80,1.04
2011,"Ipala",7719,"Bajareque",340,4.4
2011,"Ipala",7719,"Lepa, palo o caña",8,0.1
2011,"Ipala",7719,"Material de desecho",11,0.14
2011,"Ipala",7719,"Otro",7,0.09
2011,"Ipala",7719,"No especificado",21,0.27
2101,"Jalapa",39015,"Ladrillo",1787,4.58
2101,"Jalapa",39015,"Block",14098,36.13
2101,"Jalapa",39015,"Concreto",318,0.82
2101,"Jalapa",39015,"Adobe",20335,52.12
2101,"Jalapa",39015,"Madera",1384,3.55
2101,"Jalapa",39015,"Lamina metálica",450,1.15
2101,"Jalapa",39015,"Bajareque",72,0.18
2101,"Jalapa",39015,"Lepa, palo o caña",428,1.1
2101,"Jalapa",39015,"Material de desecho",21,0.05
2101,"Jalapa",39015,"Otro",16,0.04
2101,"Jalapa",39015,"No especificado",106,0.27
2102,"San Pedro Pinula",14640,"Ladrillo",51,0.35
2102,"San Pedro Pinula",14640,"Block",2585,17.66
2102,"San Pedro Pinula",14640,"Concreto",273,1.86
2102,"San Pedro Pinula",14640,"Adobe",10476,71.56
2102,"San Pedro Pinula",14640,"Madera",110,0.75
2102,"San Pedro Pinula",14640,"Lamina metálica",129,0.88
2102,"San Pedro Pinula",14640,"Bajareque",772,5.27
2102,"San Pedro Pinula",14640,"Lepa, palo o caña",196,1.34
2102,"San Pedro Pinula",14640,"Material de desecho",14,0.1
2102,"San Pedro Pinula",14640,"Otro",6,0.04
2102,"San Pedro Pinula",14640,"No especificado",28,0.19
2103,"San Luis Jilotepeque",7634,"Ladrillo",78,1.02
2103,"San Luis Jilotepeque",7634,"Block",4207,55.11
2103,"San Luis Jilotepeque",7634,"Concreto",324,4.24
2103,"San Luis Jilotepeque",7634,"Adobe",2219,29.07
2103,"San Luis Jilotepeque",7634,"Madera",56,0.73
2103,"San Luis Jilotepeque",7634,"Lamina metálica",68,0.89
2103,"San Luis Jilotepeque",7634,"Bajareque",591,7.74
2103,"San Luis Jilotepeque",7634,"Lepa, palo o caña",64,0.84
2103,"San Luis Jilotepeque",7634,"Material de desecho",8,0.1
2103,"San Luis Jilotepeque",7634,"Otro",8,0.1
2103,"San Luis Jilotepeque",7634,"No especificado",11,0.14
2104,"San Manuel Chaparrón",2945,"Ladrillo",34,1.15
2104,"San Manuel Chaparrón",2945,"Block",1751,59.46
2104,"San Manuel Chaparrón",2945,"Concreto",13,0.44
2104,"San Manuel Chaparrón",2945,"Adobe",1038,35.25
2104,"San Manuel Chaparrón",2945,"Madera",3,0.1
2104,"San Manuel Chaparrón",2945,"Lamina metálica",49,1.66
2104,"San Manuel Chaparrón",2945,"Bajareque",32,1.09
2104,"San Manuel Chaparrón",2945,"Lepa, palo o caña",15,0.51
2104,"San Manuel Chaparrón",2945,"Material de desecho",7,0.24
2104,"San Manuel Chaparrón",2945,"Otro",2,0.07
2104,"San Manuel Chaparrón",2945,"No especificado",1,0.03
2105,"San Carlos Alzatate",4095,"Ladrillo",6,0.15
2105,"San Carlos Alzatate",4095,"Block",561,13.7
2105,"San Carlos Alzatate",4095,"Concreto",44,1.07
2105,"San Carlos Alzatate",4095,"Adobe",3355,81.93
2105,"San Carlos Alzatate",4095,"Madera",75,1.83
2105,"San Carlos Alzatate",4095,"Lamina metálica",15,0.37
2105,"San Carlos Alzatate",4095,"Bajareque",16,0.39
2105,"San Carlos Alzatate",4095,"Lepa, palo o caña",21,0.51
2105,"San Carlos Alzatate",4095,"Material de desecho",2,0.05
2105,"San Carlos Alzatate",4095,"Otro",0,0
2105,"San Carlos Alzatate",4095,"No especificado",0,0
2106,"Monjas",8107,"Ladrillo",465,5.74
2106,"Monjas",8107,"Block",5576,68.78
2106,"Monjas",8107,"Concreto",39,0.48
2106,"Monjas",8107,"Adobe",1612,19.88
2106,"Monjas",8107,"Madera",63,0.78
2106,"Monjas",8107,"Lamina metálica",209,2.58
2106,"Monjas",8107,"Bajareque",19,0.23
2106,"Monjas",8107,"Lepa, palo o caña",99,1.22
2106,"Monjas",8107,"Material de desecho",5,0.06
2106,"Monjas",8107,"Otro",9,0.11
2106,"Monjas",8107,"No especificado",11,0.14
2107,"Mataquescuintla",11682,"Ladrillo",85,0.73
2107,"Mataquescuintla",11682,"Block",4409,37.74
2107,"Mataquescuintla",11682,"Concreto",81,0.69
2107,"Mataquescuintla",11682,"Adobe",5697,48.77
2107,"Mataquescuintla",11682,"Madera",1152,9.86
2107,"Mataquescuintla",11682,"Lamina metálica",57,0.49
2107,"Mataquescuintla",11682,"Bajareque",3,0.03
2107,"Mataquescuintla",11682,"Lepa, palo o caña",176,1.51
2107,"Mataquescuintla",11682,"Material de desecho",3,0.03
2107,"Mataquescuintla",11682,"Otro",4,0.03
2107,"Mataquescuintla",11682,"No especificado",15,0.13
2201,"Jutiapa",38624,"Ladrillo",4355,11.28
2201,"Jutiapa",38624,"Block",17233,44.62
2201,"Jutiapa",38624,"Concreto",350,0.91
2201,"Jutiapa",38624,"Adobe",15050,38.97
2201,"Jutiapa",38624,"Madera",109,0.28
2201,"Jutiapa",38624,"Lamina metálica",345,0.89
2201,"Jutiapa",38624,"Bajareque",587,1.52
2201,"Jutiapa",38624,"Lepa, palo o caña",172,0.45
2201,"Jutiapa",38624,"Material de desecho",10,0.03
2201,"Jutiapa",38624,"Otro",14,0.04
2201,"Jutiapa",38624,"No especificado",399,1.03
2202,"El Progreso",7303,"Ladrillo",960,13.15
2202,"El Progreso",7303,"Block",5130,70.25
2202,"El Progreso",7303,"Concreto",39,0.53
2202,"El Progreso",7303,"Adobe",1085,14.86
2202,"El Progreso",7303,"Madera",5,0.07
2202,"El Progreso",7303,"Lamina metálica",47,0.64
2202,"El Progreso",7303,"Bajareque",8,0.11
2202,"El Progreso",7303,"Lepa, palo o caña",5,0.07
2202,"El Progreso",7303,"Material de desecho",2,0.03
2202,"El Progreso",7303,"Otro",3,0.04
2202,"El Progreso",7303,"No especificado",19,0.26
2203,"Santa Catarina Mita",10080,"Ladrillo",724,7.18
2203,"Santa Catarina Mita",10080,"Block",7441,73.82
2203,"Santa Catarina Mita",10080,"Concreto",48,0.48
2203,"Santa Catarina Mita",10080,"Adobe",1491,14.79
2203,"Santa Catarina Mita",10080,"Madera",11,0.11
2203,"Santa Catarina Mita",10080,"Lamina metálica",149,1.48
2203,"Santa Catarina Mita",10080,"Bajareque",68,0.67
2203,"Santa Catarina Mita",10080,"Lepa, palo o caña",41,0.41
2203,"Santa Catarina Mita",10080,"Material de desecho",4,0.04
2203,"Santa Catarina Mita",10080,"Otro",98,0.97
2203,"Santa Catarina Mita",10080,"No especificado",5,0.05
2204,"Agua Blanca",6084,"Ladrillo",56,0.92
2204,"Agua Blanca",6084,"Block",3805,62.54
2204,"Agua Blanca",6084,"Concreto",60,0.99
2204,"Agua Blanca",6084,"Adobe",2100,34.52
2204,"Agua Blanca",6084,"Madera",6,0.1
2204,"Agua Blanca",6084,"Lamina metálica",24,0.39
2204,"Agua Blanca",6084,"Bajareque",16,0.26
2204,"Agua Blanca",6084,"Lepa, palo o caña",1,0.02
2204,"Agua Blanca",6084,"Material de desecho",1,0.02
2204,"Agua Blanca",6084,"Otro",4,0.07
2204,"Agua Blanca",6084,"No especificado",11,0.18
2205,"Asunción Mita",15572,"Ladrillo",2866,18.4
2205,"Asunción Mita",15572,"Block",9636,61.88
2205,"Asunción Mita",15572,"Concreto",69,0.44
2205,"Asunción Mita",15572,"Adobe",2168,13.92
2205,"Asunción Mita",15572,"Madera",23,0.15
2205,"Asunción Mita",15572,"Lamina metálica",284,1.82
2205,"Asunción Mita",15572,"Bajareque",445,2.86
2205,"Asunción Mita",15572,"Lepa, palo o caña",38,0.24
2205,"Asunción Mita",15572,"Material de desecho",20,0.13
2205,"Asunción Mita",15572,"Otro",18,0.12
2205,"Asunción Mita",15572,"No especificado",5,0.03
2206,"Yupiltepeque",4724,"Ladrillo",98,2.07
2206,"Yupiltepeque",4724,"Block",2287,48.41
2206,"Yupiltepeque",4724,"Concreto",32,0.68
2206,"Yupiltepeque",4724,"Adobe",2221,47.02
2206,"Yupiltepeque",4724,"Madera",5,0.11
2206,"Yupiltepeque",4724,"Lamina metálica",38,0.8
2206,"Yupiltepeque",4724,"Bajareque",15,0.32
2206,"Yupiltepeque",4724,"Lepa, palo o caña",24,0.51
2206,"Yupiltepeque",4724,"Material de desecho",0,0
2206,"Yupiltepeque",4724,"Otro",0,0
2206,"Yupiltepeque",4724,"No especificado",4,0.08
2207,"Atescatempa",5916,"Ladrillo",205,3.47
2207,"Atescatempa",5916,"Block",3194,53.99
2207,"Atescatempa",5916,"Concreto",28,0.47
2207,"Atescatempa",5916,"Adobe",2339,39.54
2207,"Atescatempa",5916,"Madera",17,0.29
2207,"Atescatempa",5916,"Lamina metálica",50,0.85
2207,"Atescatempa",5916,"Bajareque",47,0.79
2207,"Atescatempa",5916,"Lepa, palo o caña",28,0.47
2207,"Atescatempa",5916,"Material de desecho",6,0.1
2207,"Atescatempa",5916,"Otro",2,0.03
2207,"Atescatempa",5916,"No especificado",0,0
2208,"Jerez",2315,"Ladrillo",22,0.95
2208,"Jerez",2315,"Block",1043,45.05
2208,"Jerez",2315,"Concreto",12,0.52
2208,"Jerez",2315,"Adobe",1220,52.7
2208,"Jerez",2315,"Madera",1,0.04
2208,"Jerez",2315,"Lamina metálica",9,0.39
2208,"Jerez",2315,"Bajareque",3,0.13
2208,"Jerez",2315,"Lepa, palo o caña",3,0.13
2208,"Jerez",2315,"Material de desecho",1,0.04
2208,"Jerez",2315,"Otro",1,0.04
2208,"Jerez",2315,"No especificado",0,0
2209,"El Adelanto",1717,"Ladrillo",17,0.99
2209,"El Adelanto",1717,"Block",786,45.78
2209,"El Adelanto",1717,"Concreto",7,0.41
2209,"El Adelanto",1717,"Adobe",746,43.45
2209,"El Adelanto",1717,"Madera",5,0.29
2209,"El Adelanto",1717,"Lamina metálica",16,0.93
2209,"El Adelanto",1717,"Bajareque",116,6.76
2209,"El Adelanto",1717,"Lepa, palo o caña",19,1.11
2209,"El Adelanto",1717,"Material de desecho",1,0.06
2209,"El Adelanto",1717,"Otro",3,0.17
2209,"El Adelanto",1717,"No especificado",1,0.06
2210,"Zapotitlán",2423,"Ladrillo",29,1.2
2210,"Zapotitlán",2423,"Block",899,37.1
2210,"Zapotitlán",2423,"Concreto",20,0.83
2210,"Zapotitlán",2423,"Adobe",1337,55.18
2210,"Zapotitlán",2423,"Madera",13,0.54
2210,"Zapotitlán",2423,"Lamina metálica",10,0.41
2210,"Zapotitlán",2423,"Bajareque",108,4.46
2210,"Zapotitlán",2423,"Lepa, palo o caña",4,0.17
2210,"Zapotitlán",2423,"Material de desecho",2,0.08
2210,"Zapotitlán",2423,"Otro",1,0.04
2210,"Zapotitlán",2423,"No especificado",0,0
2211,"Comapa",8048,"Ladrillo",53,0.66
2211,"Comapa",8048,"Block",3392,42.15
2211,"Comapa",8048,"Concreto",36,0.45
2211,"Comapa",8048,"Adobe",2918,36.26
2211,"Comapa",8048,"Madera",20,0.25
2211,"Comapa",8048,"Lamina metálica",83,1.03
2211,"Comapa",8048,"Bajareque",1486,18.46
2211,"Comapa",8048,"Lepa, palo o caña",43,0.53
2211,"Comapa",8048,"Material de desecho",0,0
2211,"Comapa",8048,"Otro",14,0.17
2211,"Comapa",8048,"No especificado",3,0.04
2212,"Jalpatagua",8774,"Ladrillo",144,1.64
2212,"Jalpatagua",8774,"Block",6193,70.58
2212,"Jalpatagua",8774,"Concreto",40,0.46
2212,"Jalpatagua",8774,"Adobe",1687,19.23
2212,"Jalpatagua",8774,"Madera",76,0.87
2212,"Jalpatagua",8774,"Lamina metálica",193,2.2
2212,"Jalpatagua",8774,"Bajareque",252,2.87
2212,"Jalpatagua",8774,"Lepa, palo o caña",158,1.8
2212,"Jalpatagua",8774,"Material de desecho",0,0
2212,"Jalpatagua",8774,"Otro",17,0.19
2212,"Jalpatagua",8774,"No especificado",14,0.16
2213,"Conguaco",4888,"Ladrillo",177,3.62
2213,"Conguaco",4888,"Block",2657,54.36
2213,"Conguaco",4888,"Concreto",18,0.37
2213,"Conguaco",4888,"Adobe",637,13.03
2213,"Conguaco",4888,"Madera",59,1.21
2213,"Conguaco",4888,"Lamina metálica",274,5.61
2213,"Conguaco",4888,"Bajareque",616,12.6
2213,"Conguaco",4888,"Lepa, palo o caña",405,8.29
2213,"Conguaco",4888,"Material de desecho",25,0.51
2213,"Conguaco",4888,"Otro",9,0.18
2213,"Conguaco",4888,"No especificado",11,0.23
2214,"Moyuta",11393,"Ladrillo",481,4.22
2214,"Moyuta",11393,"Block",8387,73.62
2214,"Moyuta",11393,"Concreto",76,0.67
2214,"Moyuta",11393,"Adobe",814,7.14
2214,"Moyuta",11393,"Madera",412,3.62
2214,"Moyuta",11393,"Lamina metálica",602,5.28
2214,"Moyuta",11393,"Bajareque",157,1.38
2214,"Moyuta",11393,"Lepa, palo o caña",396,3.48
2214,"Moyuta",11393,"Material de desecho",26,0.23
2214,"Moyuta",11393,"Otro",27,0.24
2214,"Moyuta",11393,"No especificado",15,0.13
2215,"Pasaco",2852,"Ladrillo",224,7.85
2215,"Pasaco",2852,"Block",1607,56.35
2215,"Pasaco",2852,"Concreto",148,5.19
2215,"Pasaco",2852,"Adobe",235,8.24
2215,"Pasaco",2852,"Madera",336,11.78
2215,"Pasaco",2852,"Lamina metálica",148,5.19
2215,"Pasaco",2852,"Bajareque",36,1.26
2215,"Pasaco",2852,"Lepa, palo o caña",115,4.03
2215,"Pasaco",2852,"Material de desecho",2,0.07
2215,"Pasaco",2852,"Otro",0,0
2215,"Pasaco",2852,"No especificado",1,0.04
2216,"San José Acatempa",4301,"Ladrillo",81,1.88
2216,"San José Acatempa",4301,"Block",2717,63.17
2216,"San José Acatempa",4301,"Concreto",22,0.51
2216,"San José Acatempa",4301,"Adobe",1447,33.64
2216,"San José Acatempa",4301,"Madera",2,0.05
2216,"San José Acatempa",4301,"Lamina metálica",17,0.4
2216,"San José Acatempa",4301,"Bajareque",1,0.02
2216,"San José Acatempa",4301,"Lepa, palo o caña",12,0.28
2216,"San José Acatempa",4301,"Material de desecho",0,0
2216,"San José Acatempa",4301,"Otro",2,0.05
2216,"San José Acatempa",4301,"No especificado",0,0
2217,"Quesada",6493,"Ladrillo",83,1.28
2217,"Quesada",6493,"Block",3327,51.24
2217,"Quesada",6493,"Concreto",37,0.57
2217,"Quesada",6493,"Adobe",2961,45.6
2217,"Quesada",6493,"Madera",16,0.25
2217,"Quesada",6493,"Lamina metálica",43,0.66
2217,"Quesada",6493,"Bajareque",10,0.15
2217,"Quesada",6493,"Lepa, palo o caña",12,0.18
2217,"Quesada",6493,"Material de desecho",1,0.02
2217,"Quesada",6493,"Otro",1,0.02
2217,"Quesada",6493,"No especificado",2,0.03
